"ACTIVITY_ID","EXTERNAL_PERMIT_NMBR","VERSION_NMBR","FACILITY_TYPE_INDICATOR","PERMIT_TYPE_CODE","MAJOR_MINOR_STATUS_FLAG","PERMIT_STATUS_CODE","TOTAL_DESIGN_FLOW_NMBR","ACTUAL_AVERAGE_FLOW_NMBR","STATE_WATER_BODY","STATE_WATER_BODY_NAME","PERMIT_NAME","AGENCY_TYPE_CODE","ORIGINAL_ISSUE_DATE","ISSUE_DATE","ISSUING_AGENCY","EFFECTIVE_DATE","EXPIRATION_DATE","RETIREMENT_DATE","TERMINATION_DATE","PERMIT_COMP_STATUS_FLAG","RNC_TRACKING_FLAG","MASTER_EXTERNAL_PERMIT_NMBR","TMDL_INTERFACE_FLAG","EDMR_AUTHORIZATION_FLAG","PRETREATMENT_INDICATOR_CODE","RAD_WBD_HUC12S"
"1200023507","COG581000","0",,"NGP",,"TRM",,,,,"GEN PERMIT-DOMESTIC TREATMENT","ST6","03/16/1994","03/16/1994",,"05/01/1994","04/30/1999",,"09/30/2009","Y","Y",,,"N",,
"3602371176","NCG500000","0",,"NGP",,"EFF",,,,,"Non-contact Cooling, Boiler Blowdown Wastewater Discharge","ST6","08/01/2007","12/01/2020",,"12/01/2020","11/30/2025",,,,"Y",,,"N",,
"3603039395","MTG589000","0",,"NGP",,"EFF",,,,,"MONTANA MASTER LAGOON GENERAL PERMIT","EP6","08/17/2004","03/08/2022","U.S. EPA Region 8","04/01/2022","03/31/2027",,,,"Y",,,"N",,
"3400225850","COR042000","0",,"NGP",,"TRM",,,,,"Stormwater General Permits-MS4","EP6","05/23/2003","05/23/2003",,"06/23/2003","06/22/2008",,"12/31/2015",,"Y",,,"N",,
"3603039401","SDG589000","0",,"NGP",,"EFF",,,,,"SOUTH DAKOTA MASTER LAGOON GENERAL PERMIT","EP6","08/16/2004","03/08/2022","U.S. EPA Region 8","04/01/2022","03/31/2027",,,,"Y",,,"N",,
"1800010766","NMR04000I","0",,"NGP",,"ADC",,,,,"Indian Country Lands in NM, except Navajo, Ute, and Pueblo of Sandia","EP6","05/31/2007","05/31/2007",,"07/01/2007","06/30/2012",,,,"Y",,,"N",,
"1800071701","AKR100000","2",,"NGP",,"ADC",,,,"VARIOUS",,"ST6","09/09/1992","12/31/2009","ADEC","01/31/2010","06/30/2011","06/30/2011",,,"Y",,,"N",,
"3200077656","NCG560000","1",,"NGP",,"ADC",,,,,,"ST6","01/01/2012","01/01/2012",,"01/01/2012","10/31/2016","10/31/2016",,,"Y",,,"N",,
"3602770803","WIS066796","0",,"NGP",,"ADC",,,,,"WISDOT SW CONSTRUCTION SITE PERMIT","ST6","04/02/2018","04/02/2018",,"04/02/2018","03/31/2023",,,,"Y",,,"N",,
"3602997222","03R10I000","0",,"NGP",,"EFF",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","02/17/2022","U.S. EPA","02/17/2022","02/16/2027",,,,"Y",,,"N",,
"3601092626","MSRMS4000","0",,"NGP",,"ADC",,,,,"SMALL MUNICIPAL SEPARATE STORM WATER SYSTEM GENERAL PERMIT","ST6","03/18/2016","03/18/2016","MDEQ","03/18/2016","02/28/2021",,,,"Y",,,"N",,
"400019852","NVR300000","1",,"NGP",,"ADC",,,,,"NV STORMWATER COAL & METAL MINING","ST6","09/13/2000","09/13/2000",,"09/14/2000","09/13/2005","05/31/2007",,"Y","Y",,,"N",,
"3600488935","WYG589000","2",,"NGP",,"ADC",,,,,"WYOMING MASTER LAGOON GENERAL PERMIT","EP6","09/15/2010","12/03/2015",,"01/01/2016","12/31/2020","03/31/2022",,,"Y",,,"N",,
"3604058243","GAG620000","0",,"NGP",,"EFF",,,,,"Domestic Septage","ST6","06/30/2014","06/10/2024",,"07/01/2024","06/30/2029",,,,"Y",,,"N",,
"3600657555","MIG670000","1",,"NGP",,"ADC",,,,,"GP-Hydrostatic","ST6","09/28/2012","09/28/2012","State","04/01/2013","03/31/2018","03/31/2018",,,"Y",,,"N",,
"3600994507","FLR040000","3",,"NGP",,"ADC",,,,,,"ST6","05/01/2003","05/01/2008",,"05/01/2008","04/30/2013","04/30/2013",,,"Y",,,"N",,
"3200157770","WV0103110","1",,"NGP",,"ADC",,,,,,"ST6","09/24/2010","09/24/2010",,"10/24/2010","09/23/2015","10/31/2015",,,"Y",,,"N",,
"3602779446","GAG820000","0",,"NGP",,"EFF",,,,,"General Pesticide","ST6","07/15/2016","07/20/2021",,"08/01/2021","07/31/2026",,,,"Y",,,"N",,
"1800101313","RIR040000","0",,"NGP",,"ADC",,,,,"Master General MS4","ST6","12/20/2003","12/20/2003",,"12/20/2003","12/19/2008",,,,"Y",,,"N",,
"3602488039","WIS067849","1",,"NGP",,"ADC",,,,,"STORM WATER INDUSTRIAL TIER 1 PERMIT","ST6","06/01/2016","06/01/2016",,"06/01/2016","05/31/2021","05/30/2021",,,"Y",,,"N",,
"3400262393","UTG080000","2",,"NGP",,"ADC",,,,,"CAFO","ST6","01/01/2000","07/21/2014","Utah DEQ Division of Water Quality","08/01/2014","07/31/2019","12/16/2019",,,"Y",,,"N",,
"3400245510","KSR041000","0",,"NGP",,"TRM",,,,,,"ST6","02/01/2014","02/01/2014",,"02/01/2014","01/31/2019",,"02/01/2020",,"Y",,,"N",,
"3200059742","NCG090000","1",,"NGP",,"ADC",,,,,,"ST6","11/01/2007","11/01/2007",,"11/01/2007","10/31/2012","10/31/2012",,,"Y",,,"N",,
"3600857771","TNS000000","3",,"NGP",,"ADC",,,,,"MS4 general permit (small)","ST6","02/27/2003","09/30/2016","TDEC","10/01/2016","09/30/2021","08/31/2022",,,"Y",,,"N",,
"20013130","HIG340000","1",,"NGP",,"EFF",,,,,"Hawaii Master General Premit","ST6","01/01/2005","01/01/2005",,"01/01/2005","12/31/2009","10/21/2007",,"Y","Y",,,"N",,
"1600047420","ALG030000","1",,"NGP",,"ADC",,,,,"GENERAL PERMIT BOAT SHIPBUILDING AND REPAIR","ST6","10/01/2002","10/01/2002",,"10/01/2007","09/30/2012","09/30/2012",,,"Y",,,"N",,
"3602994391","MIG030000","0",,"NGP",,"EFF",,,,,"GP-Mosquito Control","ST6","01/31/2012","08/20/2021","Michigan Department of Environment, Great Lakes, and Energy","02/01/2022","01/31/2027",,,,"Y",,,"N",,
"3601090507","NEG017000","0",,"NGP",,"ADC",,,,,"General Permit for Concentrated Animal Feeding Operations Confining Cattle","ST6","08/05/2015","08/05/2015","NDEQ","04/01/2016","03/31/2021",,,,"Y",,,"N",,
"3400237050","HIG420000","3",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Occasional/Unintentional Discharges from Recycled Water Systems","ST6","01/01/2005","12/06/2013","Department of Health - Clean Water Branch","12/06/2013","12/05/2018","02/08/2019",,,"Y",,,"N",,
"3600949611","DER10F000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3400051327","NCG240000","1",,"NGP",,"ADC",,,,,"Compost Operations Stormwater/Wastewater Discharge","ST6","10/01/2011","10/01/2011",,"10/01/2011","09/30/2016","09/30/2016",,,"Y",,,"N",,
"3400131126","NCG050000","2",,"NGP",,"ADC",,,,,"Apparel/Printing/Paper/Leather/Rubber Stormwater Discharge","ST6","06/01/2008","06/01/2013",,"06/01/2013","05/31/2018","05/31/2018",,,"Y",,,"N",,
"2600053743","FLG110000","2",,"NGP",,"ADC",,,,,,"ST6","03/10/1997","03/10/1997",,"03/10/1997","03/09/2002","03/09/2002",,,"Y",,,"N",,
"1400034475","JAR050000","1",,"NGP",,"ADC",,,,,"JA STORMWATER MULTI-SECTOR","ST6","09/14/2000","09/14/2000",,"10/31/2000","10/30/2005","09/29/2008",,,"Y",,,"N",,
"3601814631","GAR100002","2",,"NGP",,"ADC",,,,,"SWC GAR100002","ST6","09/23/2013","08/01/2018",,"08/01/2018","07/31/2023","07/31/2023",,,"Y",,,"N",,
"3600151611","NER05I000","1",,"NGP",,"ADC",,,,,"Multi-Sector MSG","EP6","06/04/2015","06/04/2015",,"06/04/2015","06/03/2020","02/28/2021",,,"Y",,,"N",,
"3602790339","CAG994003","0",,"NGP",,"EFF",,,,,"Non-Process Wastewater To Surface Waters in Coastal Watersheds of Los Angeles and Ventura Counties","ST6","04/01/2004","04/16/2020",,"01/15/2021","01/14/2026",,,,"Y",,,"N",,
"2400199116","MOG641000","1",,"NGP",,"ADC",,,,,,"ST6","07/05/1991","05/30/2008",,"05/30/2008","05/29/2013","05/31/2013",,,"Y",,,"N",,
"3600965644","NHR100000","2",,"NGP",,"ADC",,,,,,"EP6","07/01/2003","01/11/2017",,"02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"2600095036","UTR005000","3",,"NGP",,"ADC",,,,,"Storm Water Industrial IV","ST6","01/01/2002","01/01/2012","Utah DEQ Water Quality","01/01/2012","12/31/2016","12/31/2016",,,"Y",,,"N",,
"3604262802","LAR200000","0",,"NGP",,"EFF",,,,,"Small Construction Activities","ST6","02/07/2008","08/25/2023",,"08/25/2023","08/24/2028",,,,"Y",,,"N",,
"3600732443","PRR040000","0",,"NGP",,"ADC",,,,,"Storm Water Small MS4s","EP6","11/06/2006","05/18/2016",,"07/01/2016","06/30/2021",,,,"Y",,,"N",,
"2600077674","ARG640000","2",,"NGP",,"ADC",,,,,"Water Treatment Plant Wastewater Discharges","ST6","12/30/1988","11/23/2011",,"12/01/2011","11/30/2016","11/30/2016",,,"Y",,,"N",,
"3200157996","WV0115924","1",,"NGP",,"ADC",,,,,,"ST6","11/05/2002","11/05/2007",,"12/05/2007","12/04/2012","01/03/2013",,,"Y",,,"N",,
"1600127398","LAG260000","1",,"NGP",,"ADC",,,,,,"ST6","12/04/1997","12/04/1997",,"12/04/1997","10/06/2006","12/31/2009",,,"Y",,,"N",,
"2600033892","COR090000","1",,"NGP",,"ADC",,,,,"MS4 Std","ST6","02/08/2008","02/08/2008",,"03/10/2008","03/09/2013","06/30/2016",,,"Y",,,"N",,
"3600746480","COR090000","0",,"NGP",,"ADC",,,,,"MS4 Std","ST6","02/08/2008","04/15/2016",,"07/01/2016","06/30/2021",,,,"Y",,,"N",,
"3602276378","TNG640000","0",,"NGP",,"EFF",,,,,"General NPDES Permit for Discharges of Filter Backwash and Sedimentation Basin Washwater from Water Treatment Plants","ST6","09/28/2004","08/25/2020","TDEC - DWR","09/01/2020","08/31/2025",,,,"Y",,,"N",,
"3600886759","MER050000","0",,"NGP",,"ADC",,,,,"Multi-Sector General Permit For Stormwater Discharges from Certain Industrial Facilities","ST6","04/26/2011","12/07/2016","Maine Department of Environmental Protection","12/07/2016","12/06/2021",,,,"Y",,,"N",,
"3600912391","GAG610000","2",,"NGP",,"ADC",,,,,"PHASE II SMALL MS4s","ST6","12/07/2007","12/06/2012",,"12/06/2012","12/05/2017","12/05/2017",,,"Y",,,"N",,
"3601169353","MSG170000","2",,"NGP",,"EFF",,,,,"Wet Deck Log Spray","ST6","05/10/2011","07/31/2017","MDEQ","07/31/2017","06/30/2022","02/28/2022",,,"Y",,,"N",,
"3603550548","MER041000","0",,"NGP",,"EFF",,,,,"Maine Small Municipal Separate Storm Sewer Systems General Permit","ST6","07/01/2008","07/01/2022","Maine Department of Environmental Protection","07/01/2022","06/30/2027",,,,"Y",,,"N",,
"2400199110","MOG490000","1",,"NGP",,"ADC",,,,,,"ST6","03/25/1988","10/06/2006",,"10/06/2006","10/05/2011","10/05/2011",,,"Y",,,"N",,
"1200016343","CAG017001","1",,"NGP",,"ADC",,,,,"CONCENTRATED ANIMAL FEEDING RB07","ST6","09/27/1995","06/25/2008",,"06/25/2008","06/25/2013","09/29/2014",,"Y","Y",,,"N",,
"1400034472","NVR10000I","2",,"NGP",,"ADC",,,,,"NV TRIBAL STORMWATER CONSTRUCTION","EP6","06/23/2003","06/30/2008",,"07/01/2008","06/30/2010","02/16/2022",,,"Y",,,"N",,
"3600726012","AZ2013001","0",,"NGP",,"TRM",,,,,"Construction General Permit (CGP) for Storm water Discharges Associated with Construction Activity","ST6","05/29/2013","05/29/2013","ADEQ","06/03/2013","06/02/2018",,"06/02/2018",,"Y",,,"N",,
"2400199278","MOR22C000","1",,"NGP",,"ADC",,,,,"Secondary Wood and Lumber","ST6","06/06/2008","06/06/2008","MODNR-Water Protection Program","06/06/2008","06/05/2013","10/31/2013",,,"Y",,,"N",,
"3603527895","OKG010000","0",,"NGP",,"EFF",,,,,"CONCENTRATED ANIMAL FEEDING OPERATIONS (CAFOs)","ST6","03/10/1993","02/22/2023",,"03/24/2023","03/23/2028",,,,"Y",,,"N",,
"3603203623","WAG132000","0",,"NGP",,"EFF",,,,,"Tribal Marine Net Pen","EP6","09/09/2015","04/20/2022",,"05/20/2022","05/19/2027",,,,"Y",,,"N",,
"3400131514","NCG130000","2",,"NGP",,"ADC",,,,,"Wholesale Trade of Non-metal Waste and Scrap Stormwater Discharge","ST6","06/01/2008","06/01/2013",,"06/01/2013","05/31/2018","05/31/2018",,,"Y",,,"N",,
"3600826587","KSG870000","1",,"NGP",,"ADC",,,,,,"ST6","11/01/2011","11/01/2011",,"11/01/2011","10/31/2016","10/31/2016",,,"Y",,,"N",,
"3400117598","CAG990005","0",,"NGP",,"ADC",,,,,"Aquatic Pesticides - Weed Control","ST6","05/20/2004","03/05/2013",,"12/01/2013","11/30/2018",,,,"Y",,,"N",,
"3603054019","HIR030000","0",,"NGP",,"EFF",,,,,"Hawaii Master General Permit Stormwater from Small MS4s","ST6","01/01/2005","01/15/2022","Department of Health - Clean Water Branch","01/15/2022","01/14/2027",,,,"Y",,,"N",,
"3602134561","KYG840000","0",,"NGP","N","ADC",,,,,"Mineral Mining and On-Site Processing Activities","ST6","06/22/2007","02/28/2020",,"03/01/2020","02/28/2025",,,"Y","Y",,,"N",,
"20053386","UTG070000","1",,"NGP",,"ADC",,,,,"GENERAL CONSTRUCTION DE-WATERING","ST6","01/01/2004","01/01/2004","UTAH DEQ WATER QUALITY","01/01/2004","12/31/2008","12/31/2008",,"Y","Y",,,"N",,
"3602177484","UTNX00000","1",,"NGP",,"ADC",,,,,"No Exposure","ST6","01/01/2004","01/01/2004","Utah Division of Water Quality","01/01/2004","12/31/2008","12/31/2023",,,"Y",,,"N",,
"3600826596","KSR410000","0",,"NGP",,"TRM",,,,,,"ST6","02/01/2014","02/01/2014",,"02/01/2014","01/31/2019",,"02/01/2020",,"Y",,,"N",,
"3604366349","UTG130000","0",,"NGP",,"EFF",,,,,"Concentrated Aquatic Animal Production Facilities","ST6","02/22/2005","04/01/2025","Utah DEQ Division of Water Quality","04/01/2025","03/31/2030",,,,"Y",,,"N",,
"3600949621","MSR10I000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3603374533","MOG670000","0",,"NGP",,"EFF",,,,,"Hydrostatic Testing","ST6","10/11/1987","10/05/2022",,"10/05/2022","10/04/2027",,,,"Y",,,"N",,
"600071231","HIG000000","2",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Standard","ST6","01/01/2005","10/10/2007","Department of Health - Clean Water Branch","10/22/2007","10/21/2012","12/05/2013",,,"Y",,,"N",,
"3601195756","NCG010000","5",,"NGP",,"ADC",,,,,"Construction Stormwater - GENERAL","ST6","12/25/2005","08/03/2011",,"08/03/2011","07/31/2016","07/31/2016",,,"Y",,,"N",,
"3604363231","MIG640000","0",,"NGP",,"EFF",,,,,"GP-Potable Water Treatment","ST6","12/19/2014","11/27/2024","Michigan Department of Environment, Great Lakes, and Energy","04/01/2025","03/31/2030",,,,"Y",,,"N",,
"3600949604","05R10I000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3604152417","ARG750000","0",,"NGP",,"EFF",,,,,"Discharging Car/Truck Wash Facilities","ST6","07/17/1989","04/21/2024",,"12/01/2024","11/30/2029",,,,"Y",,,"N",,
"1800109775","CAG916001","2",,"NGP",,"ADC",,,,,"Treated Groundwater","ST6","06/09/2004","06/09/2010",,"06/10/2010","06/09/2015","03/09/2016",,,"Y",,,"N",,
"20051084","RIR100000","1",,"NGP",,"ADC",,,,,,"ST6","03/19/1998","03/19/1998",,"03/19/1998","03/18/2003","09/30/2013",,"Y","Y",,,"N",,
"3400187896","CAG993003","3",,"NGP",,"ADC",,,,,"Aquaculture Facilities & Aquariums","ST6","09/20/2002","12/05/2013",,"02/02/2014","02/01/2019","05/12/2019",,,"Y",,,"N",,
"3600186646","MSG220000","2",,"NGP",,"ADC",,,,,"CAFO General Permt","ST6","08/23/2010","07/06/2015","MDEQ","07/06/2015","06/30/2020","11/30/2021",,,"Y",,,"N",,
"3602426650","COR05F000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","06/04/2015","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"1400012301","MTR10000I","1",,"NGP",,"ADC",,,,,"Indian Country Lands (MT) Stormwater","EP6","07/01/2003","07/01/2003",,"07/01/2003","06/30/2008","06/29/2008",,,"Y",,,"N",,
"3600683409","MIS210000","0",,"NGP",,"ADC",,,,,"GP-Ind SW CY2 Regular","ST6","10/06/2011","10/06/2011","State","05/07/2012","04/01/2017",,,,"Y",,,"N",,
"2600047549","MTG589000","2",,"NGP",,"ADC",,,,,"Montana Tribal Lagoon Permit","EP6","08/17/2004","09/01/2010","U.S. EPA Region 8","09/15/2010","09/14/2015","12/31/2015",,,"Y",,,"N",,
"3601347933","AKG870000","2",,"NGP",,"ADC",,,,,"PESTICIDE GENERAL PERMIT","ST6","10/31/2011","02/24/2017","PESTICIDE GENERAL PERMIT","04/01/2017","03/31/2022","07/31/2022",,,"Y",,,"N",,
"20000356","AKG330000","0",,"NGP",,"TRM",,,,,,"ST6","11/20/2003","11/20/2003","ADEC","01/02/2004","01/02/2009",,"02/01/2012","Y","Y",,,"N",,
"3000000550","ARG870000","1",,"NGP",,"ADC",,,,,"Pesticide Discharges","ST6","02/06/2012","02/06/2012",,"03/01/2012","02/28/2017","02/28/2017",,,"Y",,,"N",,
"2400199098","MOG090000","1",,"NGP",,"ADC",,,,,,"ST6","12/13/2002","12/14/2007",,"12/14/2007","12/13/2012","12/13/2012",,,"Y",,,"N",,
"3603611842","LAG670000","0",,"NGP",,"EFF",,,,,"Hydrostatic testing","ST6","09/19/2007","05/18/2023",,"06/01/2023","05/31/2028",,,,"Y",,,"N",,
"3601806845","COR400000","1",,"NGP",,"ADC",,,,,"MASTER GENERAL - STORMWATER CONSTRUCTION","ST6","11/01/2018","11/01/2018",,"04/01/2019","03/31/2024","03/31/2024",,,"Y",,,"N",,
"20013128","HIG270000","1",,"NGP",,"EFF",,,,,,"ST6","01/01/2005","01/01/2005",,"01/01/2005","12/31/2009","10/21/2007",,"Y","Y",,,"N",,
"3603054047","HIG270000","0",,"NGP",,"EFF",,,,,"Hawaii Master General Permit Hydrostatic Test/Wastewater","ST6","01/01/2005","01/15/2022","Department of Health - Clean Water Branch","01/15/2022","01/14/2027",,,,"Y",,,"N",,
"3601794570","NDG520000","2",,"NGP",,"ADC",,,,,"General Permit NDG520000-Water Treatment Plant and Potable Distribution System","ST6","02/06/2014","03/15/2019","North Dakota Department of Environmental Quality","04/01/2019","03/31/2024","03/31/2024",,,"Y",,,"N",,
"1200016397","CAG994005","0",,"NGP",,"TRM",,,,,"GRNDWTR FM POTABLE WTR SUP WELL","ST6","08/07/2003","08/07/2003",,"08/07/2003","08/07/2008",,"12/21/2017","Y","Y",,,"N",,
"3602164407","AKR060000","0",,"NGP",,"ADC",,,,,"MSGP-INDUSTRIAL STORM WATER ACTIVITY","ST6","02/19/2015","02/20/2020","ADEC","04/01/2020","03/31/2025",,,,"Y",,,"N",,
"2400044056","FLR040000","1",,"NGP",,"EFF",,,,,,"ST6","05/01/2003","05/01/2003",,"05/01/2003","12/25/2015","04/30/2003",,,"Y",,,"N",,
"3603442883","RIG870000","0",,"NGP",,"EFF",,,,,"PESTICIDE GENERAL PERMIT FOR DISCHARGES FROM THE APPLICATION OF PESTICIDES","ST6","05/31/2017","11/22/2022",,"11/22/2022","11/21/2027",,,,"Y",,,"N",,
"3602369155","GAG640000","0",,"NGP",,"EFF",,,,,"Water Supply","ST6","01/12/2001","12/15/2020",,"01/01/2021","12/31/2025",,,,"Y",,,"N",,
"3600956569","MORA00000","2",,"NGP",,"ADC",,,,,"Land Disturbance","ST6","02/08/2012","02/08/2017",,"02/08/2017","02/07/2022","02/07/2022",,,"Y",,,"N",,
"3601477052","OKR100000","0",,"NGP",,"ADC",,,,,"Construction Stormwater","ST6","07/06/1998","10/18/2017",,"10/18/2017","10/17/2022",,,,"Y",,,"N",,
"3602784394","CAG994006","0",,"NGP",,"EFF",,,,,"Groundwater from San Gabriel Valley GW Basin to Surface Waters in Upper San Gabriel River and Rio Hondo Watersheds","ST6","07/10/2014","06/11/2020",,"03/11/2021","03/10/2026",,,,"Y",,,"N",,
"3601302099","CAG670001","0",,"NGP",,"ADC",,,,,"DISCHARGES FROM NATURAL GAS UTILITY CONSTRUCTION, OPERATIONS AND MAINTENANCE ACTIVITIES","ST6","12/05/2017","12/05/2017",,"12/05/2017","12/01/2022",,,,"Y",,,"N",,
"3600657553","MIS040000","0",,"NGP",,"ADC",,,,,"GP-MS4 Jurisdiction","ST6","05/22/2008","05/22/2008","State","05/22/2008","04/01/2013",,,,"Y",,,"N",,
"3600014119","HIG990002","1",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Point Source Discharges from the application of Pesticides","ST6","10/21/2012","10/21/2012","Department of Health - Clean Water Branch","10/21/2012","10/20/2017","07/12/2018",,,"Y",,,"N",,
"3602997245","MAR10I000","0",,"NGP",,"EFF",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","02/17/2022","U.S. EPA","02/17/2022","02/16/2027",,,,"Y",,,"N",,
"3600125929","NHG250000","3",,"NGP",,"ADC",,"1",,,,"EP6","04/25/2000","10/03/2014",,"11/04/2014","10/31/2019","04/30/2024",,,"Y",,,"N",,
"3600949620","OKR10F000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"2600019334","CAG911001","2",,"NGP",,"ADC",,,,,"Treated Groundwater - Petroleum Hydrocarbons & Volatile Organic Compounds - RB01","ST6","06/29/2006","05/05/2011",,"05/05/2011","05/04/2016","10/31/2016",,,"Y",,,"N",,
"3603021411","NJ0088323","0",,"NGP",,"EFF",,,,,"Construction Activity Stormwater (GP)","ST6","02/28/2017","03/01/2022",,"03/01/2022","02/28/2027",,,,"Y",,,"N",,
"3603279149","NCG240000","0",,"NGP",,"EFF",,,,,"Compost Operations Stormwater/Wastewater Discharge","ST6","10/01/2011","07/01/2022",,"07/01/2022","06/30/2027",,,,"Y",,,"N",,
"1400034165","ILR400000","2",,"NGP",,"ADC",,,,,"STORMWATER MS4s","ST6","12/20/2002","02/20/2009",,"04/01/2009","03/31/2014","02/29/2016",,,"Y",,,"N",,
"1800066882","LAG380000","2",,"NGP",,"ADC",,,,,"Potable Water Treatment Plants","ST6","12/17/2004","11/17/2009",,"01/01/2010","12/31/2014","12/31/2014",,,"Y",,,"N",,
"3400063060","MOG010000","3",,"NGP",,"ADC",,,,,"CAFO","ST6","08/19/1994","02/24/2013","MODNR-Water Protection Program","02/24/2013","02/23/2018","02/25/2018",,,"Y",,,"N",,
"3602426657","DCR050000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","06/04/2015","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"1400034477","MWR050000","1",,"NGP",,"ADC",,,,,"MW STORMWATER MULTI-SECTOR","ST6","09/14/2000","09/14/2000",,"10/31/2000","10/30/2005","09/29/2008",,,"Y",,,"N",,
"3601289911","LAG420000","2",,"NGP",,"ADC",,,,,"Short-Term & Emergency Discharges","ST6","02/16/2012","04/04/2017",,"04/04/2017","04/03/2022","04/24/2022",,,"Y",,,"N",,
"3400187457","HIG740000","3",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Construction Dewatering","ST6","01/01/2005","12/06/2013","Department of Health - Clean Water Branch","12/06/2013","12/05/2016","07/12/2018",,,"Y",,,"N",,
"3602933415","WAG000002","1",,"NGP",,"ADC",,,,,"Bridge Washing GP","ST6","06/21/2017","06/21/2017","Washington State Department of Ecology","08/01/2017","07/31/2022","07/31/2022",,,"Y",,,"N",,
"3601457706","WV0116645","0",,"NGP",,"ADC",,,,,,"ST6","12/04/2017","12/04/2017",,"01/04/2018","12/04/2022",,,,"Y",,,"N",,
"3400158413","SDG02A000","2",,"NGP",,"ADC",,,,,"AQ SW Mine NSPS Asphalt Plants","ST6","11/27/2006","08/30/2010","SDDENR","09/01/2010","08/30/2015","05/31/2017",,,"Y",,,"N",,
"3601024889","UTR005000","0",,"NGP",,"ADC",,,,,"Group 4","ST6","01/01/2002","01/01/2017","Utah DEQ Water Quality","01/01/2017","12/31/2021",,,,"Y",,,"N",,
"1400009375","PRR040000","1",,"NGP",,"ADC",,,,,"Storm Water Small MS4s","EP6","11/06/2006","11/06/2006",,"11/06/2006","11/05/2011","06/30/2016",,,"Y",,,"N",,
"1800068562","PAG040000","1",,"NGP",,"ADC",,,,,"SMALL FLOW TREATMENT FACILITIES (SFTF)","ST6","02/05/2009","02/05/2009",,"02/05/2009","02/04/2014","05/11/2014",,,"Y",,,"N",,
"3604262800","LAR100000","0",,"NGP",,"EFF",,,,,"Construction Activities ( 5 acres or more)","ST6","07/30/2004","09/24/2024",,"10/01/2024","09/30/2029",,,,"Y",,,"N",,
"3602218070","SDPG00000","0",,"NGP",,"EFF",,,,,"Metal Finishing Industrial Users","ST6","07/01/2015","06/08/2020","SDDANR","10/01/2020","09/30/2025",,,,"Y",,,"N",,
"3600666801","UTR090000","3",,"NGP",,"ADC",,,,,"Small Municipal MS4","ST6","12/09/2002","03/01/2016","Utah DEQ Division of Water Quality","03/01/2016","02/28/2021","06/11/2021",,,"Y",,,"N",,
"3600066215","LAG260000","3",,"NGP",,"ADC",,,,,"Oil & Gas- Territorial Seas","ST6","12/04/1997","12/29/2014",,"01/01/2015","12/31/2019","04/15/2020",,,"Y",,,"N",,
"3601888264","VAG75MSTR","2",,"NGP",,"ADC",,,,,"VPDES GENERAL PERMIT REGULATION FOR VEHICLE WASH FACILITIES AND LAUNDRY FACILITIES","ST6","10/16/2012","10/16/2017","Virginia","10/16/2017","10/15/2022","12/31/2022",,,"Y",,,"N",,
"3200022470","MEG150000","1",,"NGP",,"ADC",,,,,,"ST6","11/01/2011","11/01/2011",,"11/01/2011","10/31/2016","04/02/2017",,,"Y",,,"N",,
"1600047584","ALG360000","1",,"NGP",,"ADC",,,,,,"ST6","10/01/2004","10/01/2004",,"10/31/2004","09/30/2009","01/31/2011",,,"Y",,,"N",,
"3601627694","MTG010000","4",,"NGP",,"ADC",,,,,"Concentrated Animal Feeding Operations","ST6","08/01/2000","11/01/2018",,"11/01/2018","10/31/2023","10/31/2023",,,"Y",,,"N",,
"1200016591","CAG918002","0",,"NGP",,"ADC",,,,,"TREATED GROUNDWATER PETROL HC #2 RB08","ST6","11/30/2007","11/30/2007",,"11/30/2007","11/01/2012",,,"Y","Y",,,"N",,
"3602997254","NCR10I000","0",,"NGP",,"EFF",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","02/17/2022","U.S. EPA","02/17/2022","02/16/2027",,,,"Y",,,"N",,
